action_length,always_reward_success,canonical_stage,commit_on_no_ir_success,committed_updates,condition,episode_index,first_before_actor_entropy,first_before_js,first_before_success_rate,first_predicted_improvement,first_score_before,goal,max_predicted_improvement,mean_predicted_improvement,mean_score_before,missed_repair_opportunity,necessity_class,no_ir_success,policy_mode,positive_probe_fraction,probes,rejected_updates,replicate,reset_seed,success,tentative_updates
200.0,0,stage5b2,0,7.0,virtual_reward_dormant_100,0,0.36274629831314087,0.011730318889021873,0.0,-6.247453399055303e-08,6.967958654513495e-08,bury_bones,1.31175048601051e-09,-4.385822239175659e-09,5.065061541999701e-09,0,not_repaired,0,sampled,0.5,14,7.0,0,6879745109233889997,0,14.0
200.0,0,stage5b2,0,0.0,no_ir,1,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,3995900375815003603,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,1,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,3995900375815003603,0,0.0
200.0,0,stage5b2,0,49.0,virtual_reward_dormant_25,1,0.15588480234146118,0.004563997965306044,0.0078125,7.105525583028793e-06,0.006498720031231642,bury_bones,0.030871771275997162,0.0008873454288540658,0.01246748466924669,0,not_repaired,0,sampled,0.6125,80,31.0,0,3995900375815003603,0,80.0
200.0,0,stage5b2,0,30.0,virtual_reward_dormant_100,1,0.06075218319892883,0.004961105529218912,0.0,7.646158337593079e-07,0.0016300724819302559,bury_bones,0.13383805751800537,0.013644266978201133,0.13592093623388743,0,not_repaired,0,sampled,0.7894736842105263,38,8.0,0,3995900375815003603,0,38.0
200.0,0,stage5b2,0,0.0,no_ir,2,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,4948517626249183238,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,2,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,4948517626249183238,0,0.0
200.0,0,stage5b2,0,53.0,virtual_reward_dormant_25,2,0.017601583153009415,0.0013229291653260589,0.0,1.6507684108546528e-11,9.421250446450813e-09,bury_bones,0.015389601700007915,0.0005959577214644372,0.000705846509103236,0,not_repaired,0,sampled,0.6091954022988506,87,34.0,0,4948517626249183238,0,87.0
200.0,0,stage5b2,0,12.0,virtual_reward_dormant_100,2,0.00676793372258544,0.0009448861237615347,0.0,3.0453861654677894e-11,7.869988394304528e-08,bury_bones,2.785051123055382e-08,-9.198876471892932e-05,0.0002029278667311625,0,not_repaired,0,sampled,0.5454545454545454,22,10.0,0,4948517626249183238,0,22.0
180.0,0,stage5b2,0,0.0,no_ir,3,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,6445674338620057113,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,3,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,6445674338620057113,0,0.0
200.0,0,stage5b2,1,73.0,virtual_reward_dormant_25,3,0.3121349811553955,0.004859043285250664,0.0,-3.113382263109088e-08,4.982140922038525e-07,bury_bones,0.07650226354598999,0.0028771671226182948,0.01747063058377226,0,ir_harmful,1,sampled,0.7019230769230769,104,31.0,0,6445674338620057113,0,104.0
200.0,0,stage5b2,1,15.0,virtual_reward_dormant_100,3,0.30755454301834106,0.0056616682559251785,0.0,0.0010820648167282343,3.1143922569754068e-06,bury_bones,0.0010820648167282343,2.400318703725983e-05,0.0007010701323909794,0,ir_harmful,1,sampled,0.625,24,9.0,0,6445674338620057113,0,24.0
200.0,0,stage5b2,0,0.0,no_ir,4,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,499911519651180282,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,4,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,499911519651180282,0,0.0
200.0,0,stage5b2,0,36.0,virtual_reward_dormant_25,4,0.03582670912146568,0.0044320267625153065,0.0,2.590043095551664e-07,1.1895345153334347e-07,bury_bones,0.002343172673135996,5.284048717012672e-05,6.852068851027551e-05,0,not_repaired,0,sampled,0.6101694915254238,59,23.0,0,499911519651180282,0,59.0
200.0,0,stage5b2,0,19.0,virtual_reward_dormant_100,4,0.1278258115053177,0.006288656499236822,0.0,2.3467787713116195e-09,1.991947051749321e-08,bury_bones,0.003636131528764963,0.0002541121268105914,0.0006733738708992422,0,not_repaired,0,sampled,0.5588235294117647,34,15.0,0,499911519651180282,0,34.0
200.0,0,stage5b2,0,0.0,no_ir,5,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,8055861329175728677,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,5,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,8055861329175728677,0,0.0
200.0,0,stage5b2,0,48.0,virtual_reward_dormant_25,5,0.17848894000053406,0.023716621100902557,0.0,2.714048605412245e-06,0.0006596993189305067,bury_bones,0.08379964530467987,0.004667654022461069,0.01009618026317379,0,not_repaired,0,sampled,0.5925925925925926,81,33.0,0,8055861329175728677,0,81.0
200.0,0,stage5b2,0,1.0,virtual_reward_dormant_100,5,0.26547321677207947,0.007047984749078751,0.0,0.004428419284522533,0.0006769571336917579,bury_bones,0.004428419284522533,-9.961014046169225e-05,0.0019068573152807744,0,not_repaired,0,sampled,0.2,5,4.0,0,8055861329175728677,0,5.0
150.0,0,stage5b2,0,0.0,no_ir,6,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,5877029393539050039,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,6,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,5877029393539050039,0,0.0
200.0,0,stage5b2,1,62.0,virtual_reward_dormant_25,6,0.16103461384773254,0.004960339050740004,0.0,1.4006218407303095e-10,1.529577093606349e-05,bury_bones,0.0885893702507019,0.004822399193959225,0.019042521733111533,0,ir_harmful,1,sampled,0.6391752577319587,97,35.0,0,5877029393539050039,0,97.0
200.0,0,stage5b2,1,11.0,virtual_reward_dormant_100,6,0.0855143666267395,0.004574965685606003,0.0,0.0001605866418685764,2.4924869649112225e-05,bury_bones,0.0006300770328380167,4.234471019476017e-05,5.498465243624818e-05,0,ir_harmful,1,sampled,0.5789473684210527,19,8.0,0,5877029393539050039,0,19.0
2.0,0,stage5b2,0,0.0,no_ir,7,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,5499737083021911378,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,7,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,5499737083021911378,0,0.0
200.0,0,stage5b2,1,34.0,virtual_reward_dormant_25,7,0.0020920371171087027,0.0009518031729385257,0.0,6.325729191303253e-05,0.0018067597411572933,bury_bones,6.325729191303253e-05,1.2285516993809679e-06,3.380985087595712e-05,0,ir_harmful,1,sampled,0.5151515151515151,66,32.0,0,5499737083021911378,0,66.0
200.0,0,stage5b2,1,21.0,virtual_reward_dormant_100,7,0.01418624259531498,0.0022783519234508276,0.0,2.8336253308225423e-06,4.636247467715293e-05,bury_bones,0.11100639402866364,0.010409938453904033,0.09447623226232109,0,ir_harmful,1,sampled,0.6774193548387096,31,10.0,0,5499737083021911378,0,31.0
200.0,0,stage5b2,0,0.0,no_ir,8,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,6791497654520349665,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,8,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,6791497654520349665,0,0.0
200.0,0,stage5b2,0,14.0,virtual_reward_dormant_25,8,0.23315465450286865,0.012395814061164856,0.0,1.1941310162910668e-08,8.410525964563931e-08,bury_bones,3.7243671613396145e-06,-2.664116792796105e-06,3.464507497649674e-05,0,not_repaired,0,sampled,0.4117647058823529,34,20.0,0,6791497654520349665,0,34.0
200.0,0,stage5b2,0,16.0,virtual_reward_dormant_100,8,0.4136420786380768,0.011613266542553902,0.0,2.312177116436942e-09,1.618699343453045e-07,bury_bones,0.0014262866461649537,0.00010747285369711958,0.00024400222314954742,0,not_repaired,0,sampled,0.5925925925925926,27,11.0,0,6791497654520349665,0,27.0
200.0,0,stage5b2,0,0.0,no_ir,9,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,2814162556091002989,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,9,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,2814162556091002989,0,0.0
200.0,0,stage5b2,0,20.0,virtual_reward_dormant_25,9,0.20500949025154114,0.008978298865258694,0.0078125,-0.002768657635897398,0.0029422007501125336,bury_bones,0.002332722768187523,-1.2033689836415782e-05,0.00018005168234456258,0,not_repaired,0,sampled,0.6060606060606061,33,13.0,0,2814162556091002989,0,33.0
200.0,0,stage5b2,0,0.0,virtual_reward_dormant_100,9,0.027850113809108734,0.004354903008788824,0.0,-0.000404858699766919,0.0004463221412152052,bury_bones,-9.115588568420208e-07,-0.00020288512931188052,0.00022397070841861932,0,not_repaired,0,sampled,0.0,2,2.0,0,2814162556091002989,0,2.0
200.0,0,stage5b2,0,0.0,no_ir,10,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,2286170587298508181,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,10,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,2286170587298508181,0,0.0
200.0,0,stage5b2,0,27.0,virtual_reward_dormant_25,10,0.3495270907878876,0.007768385112285614,0.0,-3.5529956221580505e-07,0.0005535877426154912,bury_bones,0.008989306166768074,0.00033874094619987184,0.0005842570758193244,0,not_repaired,0,sampled,0.4909090909090909,55,28.0,0,2286170587298508181,0,55.0
200.0,0,stage5b2,0,106.0,virtual_reward_dormant_100,10,0.5483285784721375,0.006765334401279688,0.0,2.422887135367091e-08,3.506941226305571e-08,bury_bones,0.09543579816818237,0.007470974265299881,0.1209533970335073,0,not_repaired,0,sampled,0.7162162162162162,148,42.0,0,2286170587298508181,0,148.0
200.0,0,stage5b2,0,0.0,no_ir,11,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,4992981953416201612,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,11,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,4992981953416201612,0,0.0
200.0,0,stage5b2,0,16.0,virtual_reward_dormant_25,11,0.29077082872390747,0.009444191120564938,0.0,-2.782172714432818e-09,4.326794567077741e-07,bury_bones,8.52576249599224e-06,-0.00012682971968979947,0.000127813795414907,0,not_repaired,0,sampled,0.47058823529411764,34,18.0,0,4992981953416201612,0,34.0
200.0,0,stage5b2,0,29.0,virtual_reward_dormant_100,11,0.26800113916397095,0.006176584400236607,0.0,0.004277393221855164,0.0016370135126635432,bury_bones,0.15582400560379028,0.0065106099921088114,0.012466561966155802,0,not_repaired,0,sampled,0.6170212765957447,47,18.0,0,4992981953416201612,0,47.0
200.0,0,stage5b2,0,0.0,no_ir,12,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,5646325256803454865,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,12,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,5646325256803454865,0,0.0
200.0,0,stage5b2,0,29.0,virtual_reward_dormant_25,12,0.04150495305657387,0.0037887017242610455,0.0,2.554392919407178e-09,1.6714292450092927e-10,bury_bones,0.031805120408535004,0.0006804005724814042,0.004438212140923316,0,not_repaired,0,sampled,0.5178571428571429,56,27.0,0,5646325256803454865,0,56.0
200.0,0,stage5b2,0,19.0,virtual_reward_dormant_100,12,0.05728084594011307,0.003536262782290578,0.0,3.3399471703887684e-06,2.242879304503731e-07,bury_bones,0.004600204527378082,0.00016291208337750632,0.00014786603809583356,0,not_repaired,0,sampled,0.6551724137931034,29,10.0,0,5646325256803454865,0,29.0
200.0,0,stage5b2,0,0.0,no_ir,13,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,4071976461193956595,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,13,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,4071976461193956595,0,0.0
200.0,0,stage5b2,0,71.0,virtual_reward_dormant_25,13,0.01964903622865677,0.005699422676116228,0.0,1.921049808117914e-08,6.772963301315826e-10,bury_bones,0.097461998462677,0.0037526120455155755,0.01896848696556013,0,not_repaired,0,sampled,0.6826923076923077,104,33.0,0,4071976461193956595,0,104.0
200.0,0,stage5b2,0,24.0,virtual_reward_dormant_100,13,0.010479525662958622,0.0006163808866403997,0.0,-1.071981614586548e-09,6.658039097828805e-08,bury_bones,1.2537601605799864e-06,4.24049985202483e-08,1.4370562780168664e-08,0,not_repaired,0,sampled,0.631578947368421,38,14.0,0,4071976461193956595,0,38.0
195.0,0,stage5b2,0,0.0,no_ir,14,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,5469972206906403671,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,14,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,5469972206906403671,0,0.0
200.0,0,stage5b2,1,75.0,virtual_reward_dormant_25,14,0.4659033715724945,0.00889500230550766,0.0,4.898650374229874e-10,8.382077254509568e-09,bury_bones,0.0765409767627716,0.004585443382462262,0.057076907786005104,0,ir_harmful,1,sampled,0.6302521008403361,119,44.0,0,5469972206906403671,0,119.0
200.0,0,stage5b2,1,7.0,virtual_reward_dormant_100,14,0.38814836740493774,0.00947225745767355,0.0,-6.674312658105919e-09,5.933472380093008e-08,bury_bones,0.0703614354133606,0.008863253913615067,0.028767422755400972,0,ir_harmful,1,sampled,0.6363636363636364,11,4.0,0,5469972206906403671,0,11.0
67.0,0,stage5b2,0,0.0,no_ir,15,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,3861664246226342493,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,15,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,3861664246226342493,0,0.0
200.0,0,stage5b2,1,55.0,virtual_reward_dormant_25,15,0.7789291143417358,0.019752120599150658,0.0,5.662741386913694e-10,4.537470204013516e-07,bury_bones,0.12635797262191772,0.006365481483655339,0.05864669009668331,0,ir_harmful,1,sampled,0.6875,80,25.0,0,3861664246226342493,0,80.0
200.0,0,stage5b2,1,46.0,virtual_reward_dormant_100,15,0.7469750642776489,0.02391130104660988,0.0,9.36051236521962e-12,1.0626921564949043e-08,bury_bones,0.18532073497772217,0.017246009608627044,0.209932729199066,0,ir_harmful,1,sampled,0.71875,64,18.0,0,3861664246226342493,0,64.0
1.0,0,stage5b2,0,0.0,no_ir,16,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,271355054540565331,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,16,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,271355054540565331,0,0.0
200.0,0,stage5b2,1,71.0,virtual_reward_dormant_25,16,0.052872516214847565,0.00366573897190392,0.0,-6.302798283286393e-10,1.4160330010781763e-06,bury_bones,0.09396830201148987,0.007093244209177952,0.09481251687073551,0,ir_harmful,1,sampled,0.6893203883495146,103,32.0,0,271355054540565331,0,103.0
200.0,0,stage5b2,0,0.0,virtual_reward_dormant_100,16,0.04255048558115959,0.0038068536669015884,0.0,-5.01549948239699e-07,2.4942433810792863e-05,bury_bones,-2.9203284235279625e-09,-2.522351383316135e-07,1.24727547418102e-05,0,ir_harmful,1,sampled,0.0,2,2.0,0,271355054540565331,0,2.0
105.0,0,stage5b2,0,0.0,no_ir,17,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,1144299531918975107,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,17,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,1144299531918975107,0,0.0
200.0,0,stage5b2,1,61.0,virtual_reward_dormant_25,17,0.3103797733783722,0.009757551364600658,0.0,-0.0012312928447499871,0.0012312975013628602,bury_bones,0.07665237784385681,0.002389168996061582,0.013085466074170733,0,ir_harmful,1,sampled,0.6161616161616161,99,38.0,0,1144299531918975107,0,99.0
200.0,0,stage5b2,1,8.0,virtual_reward_dormant_100,17,0.19790363311767578,0.009556244127452374,0.0,3.817174001596868e-05,3.2144674833034514e-07,bury_bones,3.817174001596868e-05,1.9551981891313693e-06,5.305648289603719e-06,0,ir_harmful,1,sampled,0.42105263157894735,19,11.0,0,1144299531918975107,0,19.0
200.0,0,stage5b2,0,0.0,no_ir,18,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,6399730703569450442,0,0.0
200.0,0,stage5b2,0,200.0,always_reward_only,18,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,not_repaired,0,sampled,nan,0,0.0,0,6399730703569450442,0,0.0
200.0,0,stage5b2,0,103.0,virtual_reward_dormant_25,18,0.09853706508874893,0.00921650417149067,0.0,-2.961496647913009e-08,1.8114216800313443e-05,bury_bones,0.23695147037506104,0.006994120069268199,0.04799518502056727,0,not_repaired,0,sampled,0.6776315789473685,152,49.0,0,6399730703569450442,0,152.0
200.0,0,stage5b2,0,39.0,virtual_reward_dormant_100,18,0.20968391001224518,0.012192820198833942,0.0,-7.3941919254139066e-09,2.3806816898286343e-05,bury_bones,0.015900250524282455,0.000235269417714984,0.003813050953169387,0,not_repaired,0,sampled,0.65,60,21.0,0,6399730703569450442,0,60.0
130.0,0,stage5b2,0,0.0,no_ir,19,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,8911921829651719466,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,19,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,8911921829651719466,0,0.0
200.0,0,stage5b2,1,98.0,virtual_reward_dormant_25,19,0.0179110337048769,0.0004290284705348313,0.0234375,-0.016352960839867592,0.016976268962025642,bury_bones,0.23561757802963257,0.02451494912380288,0.22083379605054865,0,ir_harmful,1,sampled,0.765625,128,30.0,0,8911921829651719466,0,128.0
200.0,0,stage5b2,1,26.0,virtual_reward_dormant_100,19,0.008260090835392475,0.0005463457200676203,0.0,0.001363449264317751,2.1478750568348914e-05,bury_bones,0.012671343982219696,0.0023349105770518767,0.033243193058516314,0,ir_harmful,1,sampled,0.6341463414634146,41,15.0,0,8911921829651719466,0,41.0
1.0,0,stage5b2,0,0.0,no_ir,20,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,1027513454137701045,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,20,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,1027513454137701045,0,0.0
200.0,0,stage5b2,1,52.0,virtual_reward_dormant_25,20,0.007787707261741161,0.002300787717103958,0.0,-2.686899591708425e-10,8.880835622449013e-09,bury_bones,0.10982063412666321,0.00426789886736874,0.0220310263025467,0,ir_harmful,1,sampled,0.65,80,28.0,0,1027513454137701045,0,80.0
200.0,0,stage5b2,1,29.0,virtual_reward_dormant_100,20,0.005145195405930281,0.002028372371569276,0.0,1.0239100447506644e-06,5.460497618514637e-07,bury_bones,1.0239100447506644e-06,3.660735198875291e-08,1.2831168079203097e-06,0,ir_harmful,1,sampled,0.6590909090909091,44,15.0,0,1027513454137701045,0,44.0
102.0,0,stage5b2,0,0.0,no_ir,21,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,4304917317753002632,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,21,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,4304917317753002632,0,0.0
200.0,0,stage5b2,1,75.0,virtual_reward_dormant_25,21,0.2204912304878235,0.005143130663782358,0.0,2.435626811347902e-09,1.6742953448556364e-05,bury_bones,0.111115463078022,0.008291169771358907,0.056051935824554096,0,ir_harmful,1,sampled,0.6944444444444444,108,33.0,0,4304917317753002632,0,108.0
200.0,0,stage5b2,1,15.0,virtual_reward_dormant_100,21,0.1403307169675827,0.0076576354913413525,0.0078125,-4.563480615615845e-08,0.00746373413130641,bury_bones,0.00024520751321688294,1.6255547391531465e-05,0.0004365763429732285,0,ir_harmful,1,sampled,0.6818181818181818,22,7.0,0,4304917317753002632,0,22.0
2.0,0,stage5b2,0,0.0,no_ir,22,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,8394567625431186535,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,22,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,8394567625431186535,0,0.0
200.0,0,stage5b2,1,20.0,virtual_reward_dormant_25,22,0.3987874388694763,0.005822093226015568,0.0,-3.46888555213809e-07,1.6762449376983568e-05,bury_bones,0.05055762827396393,0.0021488942338517033,0.07204545074948557,0,ir_harmful,1,sampled,0.5263157894736842,38,18.0,0,8394567625431186535,0,38.0
200.0,0,stage5b2,1,35.0,virtual_reward_dormant_100,22,0.5226078033447266,0.004663636442273855,0.015625,-0.001168898306787014,0.006796674802899361,bury_bones,0.06389693915843964,0.007155226943216085,0.0421959602616478,0,ir_harmful,1,sampled,0.6862745098039216,51,16.0,0,8394567625431186535,0,51.0
76.0,0,stage5b2,0,0.0,no_ir,23,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,1635047829420965777,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,23,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,1635047829420965777,0,0.0
200.0,0,stage5b2,1,70.0,virtual_reward_dormant_25,23,0.0985574945807457,0.004301530309021473,0.0,3.0498486012220383e-06,0.001187336747534573,bury_bones,0.1483885645866394,0.010871072359760191,0.17386687993325015,0,ir_harmful,1,sampled,0.7070707070707071,99,29.0,0,1635047829420965777,0,99.0
200.0,0,stage5b2,0,0.0,virtual_reward_dormant_100,23,0.1903696209192276,0.005721353460103273,0.0,-0.00011813477613031864,0.0017645314801484346,bury_bones,-1.1051149328977772e-07,-5.912264381180421e-05,0.0008823838936748984,0,ir_harmful,1,sampled,0.0,2,2.0,0,1635047829420965777,0,2.0
182.0,0,stage5b2,0,0.0,no_ir,24,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,907393157681425583,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,24,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,907393157681425583,0,0.0
200.0,0,stage5b2,1,43.0,virtual_reward_dormant_25,24,0.3184654116630554,0.014445058070123196,0.0,0.0002467437298037112,4.878034360444872e-06,bury_bones,0.01831296645104885,0.0006964382489875294,0.0038829027927777884,0,ir_harmful,1,sampled,0.5375,80,37.0,0,907393157681425583,0,80.0
200.0,0,stage5b2,1,29.0,virtual_reward_dormant_100,24,0.321512371301651,0.014163863845169544,0.0,0.003517851000651717,1.1538419130374677e-05,bury_bones,0.009159259498119354,0.000531029188873302,0.00450159948882673,0,ir_harmful,1,sampled,0.6170212765957447,47,18.0,0,907393157681425583,0,47.0
1.0,0,stage5b2,0,0.0,no_ir,25,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,1103378248593950822,1,0.0
200.0,0,stage5b2,1,200.0,always_reward_only,25,nan,nan,nan,nan,nan,bury_bones,nan,nan,nan,0,ir_harmful,1,sampled,nan,0,0.0,0,1103378248593950822,0,0.0
